scenario,car_id,highway,sens,entry_time_min,battery_pct_initial,consumption_pct_per_km,remaining_range_km,assigned_station_id,assigned_station_name,station_pk,station_chargers,arrival_time_min,arrival_slot,waiting_time_min,charging_start_min,charging_end_min,assigned_charger_index,distance_to_station_km,distance_station_to_exit_km,battery_used_to_station_pct,battery_pct_at_station,battery_needed_to_exit_after_charge_pct,battery_pct_after_charge,station_rank_assigned,station_rank_max_feasible,assigned_furthest,fallback_steps
A2_sens_minus,10,A2,-1,0.7528230865746549,86.42516633769901,0.24256968115353406,356.2900603517566,17,Mühlematt-Ost,28.0,1,158.55282308657465,15,9.698870765370117,168.25169385194476,178.25169385194476,0,263.0,28.0,63.79582614337946,22.629340194319553,6.791951072298954,100.0,17,18,0,1
A2_sens_minus,11,A2,-1,0.8281053952321205,81.35213353464341,0.24163250421247054,336.6771113836136,16,Eggberg,39.0,1,152.0281053952321,15,9.47302383939774,161.50112923462984,171.50112923462984,0,252.0,39.0,60.89139106154258,20.460742473100836,9.42366766428635,100.0,16,18,0,2
A2_sens_minus,12,A2,-1,0.903387703889586,32.29064204151548,0.2009142905650301,160.71849319779443,11,Gotthard-Ost,139.0,10,92.1033877038896,9,0.0,92.1033877038896,102.1033877038896,3,152.0,139.0,30.538972165884577,1.7516698756309061,27.927086388539184,100.0,11,11,1,0
A2_sens_minus,13,A2,-1,0.9786700125470514,32.28274382235006,0.20666828152258518,156.20560438454183,11,Gotthard-Ost,139.0,10,92.17867001254706,9,0.0,92.17867001254706,102.17867001254706,4,152.0,139.0,31.413578791432947,0.8691650309171095,28.72689113163934,100.0,11,11,1,0
A2_sens_minus,14,A2,-1,1.053952321204517,43.75996598778102,0.2057932193745404,212.64046561290525,13,Kirchbühl,81.0,1,127.05395232120452,12,0.0,127.05395232120452,137.05395232120452,0,210.0,81.0,43.21657606865348,0.5433899191275415,16.669250769337772,100.0,13,13,1,0
A2_sens_minus,15,A2,-1,1.1292346298619824,10.326217998879095,0.1878055471118366,54.98356229451476,4,Bellinzona-Sud,238.0,4,32.92923462986198,3,0.0,32.92923462986198,42.92923462986198,1,53.0,238.0,9.95369399692734,0.3725240019517546,44.697720212617114,100.0,4,4,1,0
A2_sens_minus,16,A2,-1,1.2045169385194479,34.713901419610096,0.24615838318694394,141.0226252308733,9,Wiler,156.0,1,82.20451693851945,8,0.0,82.20451693851945,92.20451693851945,0,135.0,156.0,33.23138173023743,1.4825196893726655,38.400707777163255,100.0,9,9,1,0
A2_sens_minus,17,A2,-1,1.2797992471769135,86.14032131708916,0.15517705726316702,555.1099037211573,15,Gunzgen-Nord,45.0,1,148.87979924717692,14,0.0,148.87979924717692,158.87979924717692,0,246.0,45.0,38.17355608673909,47.96676523035007,6.982967576842516,100.0,15,18,0,3
A2_sens_minus,18,A2,-1,1.355081555834379,77.05638226147835,0.17915650763718607,430.1065212631125,15,Gunzgen-Nord,45.0,1,148.95508155583437,14,9.92471769134255,158.87979924717692,168.87979924717692,0,246.0,45.0,44.072500878747775,32.98388138273057,8.062042843673373,100.0,15,18,0,3
A2_sens_minus,19,A2,-1,1.4303638644918444,52.81026056780832,0.24842322950246817,212.58181319667463,13,Kirchbühl,81.0,1,127.43036386449184,12,9.623588456712682,137.05395232120452,147.05395232120452,0,210.0,81.0,52.16887819551832,0.6413823722900034,20.122281589699924,100.0,13,13,1,0
A2_sens_minus,20,A2,-1,1.5056461731493098,48.839083676599,0.15318963189331,318.8145507824794,14,Knutwil-Nord,70.0,1,134.1056461731493,13,0.0,134.1056461731493,144.1056461731493,0,221.0,70.0,33.854908648421514,14.98417502817749,10.7232742325317,100.0,14,18,0,4
A2_sens_minus,21,A2,-1,1.5809284818067755,85.61013441206308,0.1695243279564636,505.0020574866933,14,Knutwil-Nord,70.0,1,134.18092848180677,13,9.924717691342522,144.1056461731493,154.1056461731493,0,221.0,70.0,37.46487647837846,48.14525793368462,11.866702956952452,100.0,14,18,0,4
A2_sens_minus,22,A2,-1,1.656210790464241,57.4539349971331,0.22362742744500336,256.9181055005551,12,Neuenkirch-Ost,86.0,4,124.65621079046423,12,0.0,124.65621079046423,134.65621079046423,0,205.0,86.0,45.84362262622569,11.610312370907415,19.231958760270288,100.0,12,16,0,4
A2_sens_minus,23,A2,-1,1.7314930991217063,85.42943348549683,0.17896140914974518,477.362320130225,12,Neuenkirch-Ost,86.0,4,124.73149309912169,12,0.0,124.73149309912169,134.73149309912168,1,205.0,86.0,36.68708887569776,48.74234460979907,15.390681186878085,100.0,12,18,0,6
A2_sens_minus,24,A2,-1,1.806775407779172,89.83053954192964,0.17035514887551764,527.3133224025465,12,Neuenkirch-Ost,86.0,4,124.80677540777916,12,0.0,124.80677540777916,134.80677540777916,2,205.0,86.0,34.922805519481116,54.90773402244852,14.650542803294517,100.0,12,18,0,6
A2_sens_minus,25,A2,-1,1.8820577164366374,12.701172345255696,0.21647945374499247,58.67149110703766,4,Bellinzona-Sud,238.0,4,33.68205771643664,3,0.0,33.68205771643664,43.68205771643664,2,53.0,238.0,11.473411048484602,1.227761296771094,51.522109991308206,100.0,4,4,1,0
A2_sens_minus,26,A2,-1,1.9573400250941029,19.48484816738775,0.1825004853459816,106.76600739142516,7,Lavorgo,201.0,1,55.957340025094105,5,0.0,55.957340025094105,65.95734002509411,0,90.0,201.0,16.425043681138344,3.059804486249405,36.6825975545423,100.0,7,7,1,0
A2_sens_minus,27,A2,-1,2.0326223337515685,70.89590703814777,0.1658702337216673,427.41790041190967,12,Neuenkirch-Ost,86.0,4,125.03262233375156,12,0.0,125.03262233375156,135.03262233375156,3,205.0,86.0,34.00339791294179,36.892509125205976,14.264840100063386,100.0,12,18,0,6
A2_sens_minus,28,A2,-1,2.107904642409034,20.09099751946448,0.20617444227341328,97.4465956979347,7,Lavorgo,201.0,1,56.10790464240903,5,9.84943538268508,65.95734002509411,75.95734002509411,0,90.0,201.0,18.555699804607194,1.5352977148572862,41.44106289695607,100.0,7,7,1,0
A2_sens_minus,29,A2,-1,2.1831869510664994,37.3474284094852,0.24066683131955896,155.18311436898856,11,Gotthard-Ost,139.0,10,93.3831869510665,9,0.0,93.3831869510665,103.3831869510665,5,152.0,139.0,36.58135836057296,0.7660700489122334,33.45268955341869,100.0,11,11,1,0
A2_sens_minus,30,A2,-1,2.258469259723965,34.00154318371776,0.24425857958502248,139.20306603552638,9,Wiler,156.0,1,83.25846925972397,8,8.94604767879548,92.20451693851945,102.20451693851945,0,135.0,156.0,32.974908243978035,1.026634939739722,38.104338415263506,100.0,9,9,1,0
A2_sens_minus,31,A2,-1,2.3337515683814303,54.08360724717784,0.21884806582147426,247.128559460501,12,Neuenkirch-Ost,86.0,4,125.33375156838142,12,9.322459222082813,134.65621079046423,144.65621079046423,0,205.0,86.0,44.863853493402225,9.219753753775613,18.820933660646787,100.0,12,15,0,3
A2_sens_minus,32,A2,-1,2.4090338770388957,14.049580983874943,0.16914758134473692,83.06108117053546,6,Giornico/Personico,209.0,1,51.60903387703889,5,0.0,51.60903387703889,61.60903387703889,0,82.0,209.0,13.870101670268427,0.1794793136065156,35.35184450105002,100.0,6,6,1,0
A2_sens_minus,33,A2,-1,2.484316185696361,46.07763034620301,0.20413069583527071,225.7261219713213,12,Neuenkirch-Ost,86.0,4,125.48431618569634,12,9.247176913425335,134.73149309912168,144.73149309912168,1,205.0,86.0,41.8467926462305,4.230837699972511,17.55523984183328,100.0,12,14,0,2
A2_sens_minus,34,A2,-1,2.559598494353827,54.43332497290577,0.19432915530622963,280.1088950709847,12,Neuenkirch-Ost,86.0,4,125.5595984943538,12,9.24717691342535,134.80677540777916,144.80677540777916,2,205.0,86.0,39.837476837777075,14.595848135128698,16.71230735633575,100.0,12,18,0,6
A2_sens_minus,35,A2,-1,2.6348808030112925,19.5336419457487,0.1818694385006537,107.40475203962588,6,Giornico/Personico,209.0,1,51.83488080301129,5,9.774153074027602,61.60903387703889,71.60903387703888,0,82.0,209.0,14.913293957053604,4.620347988695094,38.01071264663663,100.0,6,7,0,1
A2_sens_minus,36,A2,-1,2.710163111668758,37.31400688179506,0.1544663830475784,241.567169150984,12,Neuenkirch-Ost,86.0,4,125.71016311166875,12,9.322459222082813,135.03262233375156,145.03262233375156,3,205.0,86.0,31.665608524753573,5.648398357041486,13.284108942091743,100.0,12,14,0,2
A2_sens_minus,37,A2,-1,2.7854454203262233,50.3641399322518,0.1854470938003878,271.58225507951573,11,Gotthard-Ost,139.0,10,93.98544542032623,9,0.0,93.98544542032623,103.98544542032623,6,152.0,139.0,28.187958257658945,22.176181674592858,25.777146038253903,100.0,11,18,0,7
A2_sens_minus,38,A2,-1,2.8607277289836888,34.31720884579107,0.16381905409344114,209.48240139524185,11,Gotthard-Ost,139.0,10,94.0607277289837,9,0.0,94.0607277289837,104.0607277289837,7,152.0,139.0,24.900496222203053,9.416712623588019,22.770848518988316,100.0,11,12,0,1
A2_sens_minus,39,A2,-1,2.936010037641154,43.42690681225025,0.1522769612970448,285.1836971420642,11,Gotthard-Ost,139.0,10,94.13601003764116,9,0.0,94.13601003764116,104.13601003764116,8,152.0,139.0,23.14609811715081,20.28080869509944,21.166497620289228,100.0,11,18,0,7
A2_sens_minus,40,A2,-1,3.0112923462986196,43.16488013168903,0.24741469555069717,174.46368751707482,11,Gotthard-Ost,139.0,10,94.21129234629862,9,0.0,94.21129234629862,104.21129234629862,9,152.0,139.0,37.60703372370597,5.557846407983064,34.39064268154691,100.0,11,11,1,0
A2_sens_minus,41,A2,-1,3.0865746549560855,17.465107372548374,0.24970518983950263,69.94290901111837,5,Moleno-Nord,225.0,1,42.68657465495609,4,6.9887076537013755,49.675282308657465,59.675282308657465,0,66.0,225.0,16.480542529407174,0.9845648431412002,56.18366771388809,100.0,5,5,1,0
A2_sens_minus,42,A2,-1,3.161856963613551,57.03971204714545,0.16439368437708832,346.9702152079458,11,Gotthard-Ost,139.0,10,94.36185696361355,9,7.365119196988715,101.72697616060226,111.72697616060226,0,152.0,139.0,24.987840025317425,32.051872021828025,22.850722128415278,100.0,11,18,0,7
A2_sens_minus,43,A2,-1,3.2371392722710164,15.924468925791313,0.19998033983367713,79.63017234111929,4,Bellinzona-Sud,238.0,4,35.03713927227102,3,0.0,35.03713927227102,45.03713927227102,3,53.0,238.0,10.598958011184887,5.325510914606426,47.59532088041516,100.0,4,5,0,1
A2_sens_minus,44,A2,-1,3.312421580928482,56.44155455138243,0.22262970110810654,253.52212337551057,11,Gotthard-Ost,139.0,10,94.51242158092849,9,7.289836888331237,101.80225846925973,111.80225846925973,1,152.0,139.0,33.83971456843219,22.60183998295024,30.94552845402681,100.0,11,16,0,5
A2_sens_minus,45,A2,-1,3.3877038895859473,16.62972127657578,0.18140543313734517,91.6715722840844,4,Bellinzona-Sud,238.0,4,35.18770388958595,3,6.7628607277289845,41.95056461731493,51.95056461731493,0,53.0,238.0,9.614487956279294,7.015233320296485,43.17449308668815,100.0,4,7,0,3
A2_sens_minus,46,A2,-1,3.4629861982434127,53.129905412424975,0.1902836707862739,279.2142131423371,11,Gotthard-Ost,139.0,10,94.66298619824342,9,7.214554579673774,101.87754077791719,111.87754077791719,2,152.0,139.0,28.923117959513633,24.206787452911342,26.44943023929207,100.0,11,18,0,7
A2_sens_minus,47,A2,-1,3.538268506900878,78.06151863433256,0.22566274011871135,345.92116799285424,11,Gotthard-Ost,139.0,10,94.73826850690088,9,7.365119196988715,102.1033877038896,112.1033877038896,3,152.0,139.0,34.300736498044124,43.760782136288434,31.367120876500877,100.0,11,18,0,7
A2_sens_minus,48,A2,-1,3.613550815558344,33.10370082492998,0.23844320797714846,138.83264323512424,8,San Gottardo-Sud Stalvedro,183.0,5,68.41355081555835,6,0.0,68.41355081555835,78.41355081555835,1,108.0,183.0,25.751866461532035,7.351834363397945,43.63510705981817,100.0,8,9,0,1
A2_sens_minus,49,A2,-1,3.6888331242158094,16.619588535074577,0.21269030253782847,78.13985093240754,4,Bellinzona-Sud,238.0,4,35.48883312421581,3,7.440401505646172,42.92923462986198,52.92923462986198,1,53.0,238.0,11.27258603450491,5.347002500569667,50.620292004003176,100.0,4,5,0,1
A2_sens_minus,50,A2,-1,3.764115432873275,35.63840737891732,0.21734848411594304,163.96897141415653,11,Gotthard-Ost,139.0,10,94.96411543287327,9,7.214554579673788,102.17867001254706,112.17867001254706,4,152.0,139.0,33.03696958562334,2.6014377932939823,30.211439292116083,100.0,11,11,1,0
A2_sens_minus,51,A2,-1,3.8393977415307403,43.95993547899146,0.16405256061107687,267.9625073528007,11,Gotthard-Ost,139.0,10,95.03939774153075,9,8.343789209535757,103.3831869510665,113.3831869510665,5,152.0,139.0,24.935989212883683,19.023946266107778,22.803305924939686,100.0,11,17,0,6
A2_sens_minus,52,A2,-1,3.9146800501882058,58.973248538383764,0.20243593608618002,291.318081554838,11,Gotthard-Ost,139.0,10,95.11468005018821,9,8.870765370138017,103.98544542032623,113.98544542032623,6,152.0,139.0,30.770262285099363,28.2029862532844,28.138595115979022,100.0,11,18,0,7
A2_sens_minus,53,A2,-1,3.989962358845671,22.122546431974357,0.18459983191218515,119.84055566474262,8,San Gottardo-Sud Stalvedro,183.0,5,68.78996235884568,6,0.0,68.78996235884568,78.78996235884568,2,108.0,183.0,19.936781846515995,2.1857645854583616,33.781769239929886,100.0,8,8,1,0
A2_sens_minus,54,A2,-1,4.065244667503137,10.31690909788951,0.19710688277129942,52.34169884295764,3,Sasso/Robasacco-Sud,245.0,1,31.66524466750314,3,0.0,31.66524466750314,41.66524466750314,0,46.0,245.0,9.066916607479774,1.2499924904097366,48.29118627896836,100.0,3,3,1,0
A2_sens_minus,55,A2,-1,4.1405269761606025,77.44658507414447,0.173578373210574,446.17646566021966,11,Gotthard-Ost,139.0,10,95.3405269761606,9,8.72020075282309,104.0607277289837,114.0607277289837,7,152.0,139.0,26.38391272800725,51.06267234613722,24.12739387626979,100.0,11,18,0,7
A2_sens_minus,56,A2,-1,4.215809284818068,46.40714543639967,0.1972319083847061,235.29228012072613,11,Gotthard-Ost,139.0,10,95.41580928481807,9,8.72020075282309,104.13601003764116,114.13601003764116,8,152.0,139.0,29.979250074475328,16.42789536192434,27.41523526547415,100.0,11,14,0,3
A2_sens_minus,57,A2,-1,4.291091593475533,55.89044870569698,0.17296685320347163,323.1280888249125,11,Gotthard-Ost,139.0,10,95.49109159347553,9,8.72020075282309,104.21129234629862,114.21129234629862,9,152.0,139.0,26.290961686927687,29.599487018769295,24.042392595282557,100.0,11,18,0,7
A2_sens_minus,58,A2,-1,4.366373902132999,74.10625304451614,0.1763362709704243,420.25530332863553,10,Erstfeld,144.0,1,92.566373902133,9,0.0,92.566373902133,102.566373902133,0,147.0,144.0,25.921431832652374,48.18482121186376,25.392423019741102,100.0,10,18,0,8
A2_sens_minus,59,A2,-1,4.441656210790464,71.05976303401374,0.2206893603745301,321.989981363029,10,Erstfeld,144.0,1,92.64165621079047,9,9.924717691342522,102.566373902133,112.566373902133,0,147.0,144.0,32.44133597505593,38.61842705895781,31.779267893932335,100.0,10,18,0,8
A2_sens_minus,60,A2,-1,4.51693851944793,78.95472521199211,0.1605477529528364,491.7834336503382,8,San Gottardo-Sud Stalvedro,183.0,5,69.31693851944794,6,0.0,69.31693851944794,79.31693851944794,3,108.0,183.0,17.33915731890633,61.61556789308578,29.380238790369063,100.0,8,18,0,10
A2_sens_minus,61,A2,-1,4.592220828105395,35.75608293365455,0.17998913474288625,198.65689662174313,8,San Gottardo-Sud Stalvedro,183.0,5,69.39222082810541,6,0.0,69.39222082810541,79.39222082810541,4,108.0,183.0,19.438826552231713,16.317256381422833,32.93801165794818,100.0,8,11,0,3
A2_sens_minus,62,A2,-1,4.6675031367628605,25.503564275147674,0.18510425828100588,137.7794574365266,8,San Gottardo-Sud Stalvedro,183.0,5,69.46750313676287,6,5.708908406524472,75.17641154328734,85.17641154328734,0,108.0,183.0,19.991259894348634,5.512304380799041,33.87407926542408,100.0,8,9,0,1
A2_sens_minus,63,A2,-1,4.742785445420326,11.016286577170522,0.16461986187900968,66.91954695762739,4,Bellinzona-Sud,238.0,4,36.54278544542033,3,7.13927227101631,43.68205771643664,53.68205771643664,2,53.0,238.0,8.724852679587514,2.2914338975830084,39.1795271272043,100.0,4,5,0,1
A2_sens_minus,64,A2,-1,4.818067754077791,41.68456409644908,0.16686485874236015,249.81032202118826,8,San Gottardo-Sud Stalvedro,183.0,5,69.6180677540778,6,8.795483061480553,78.41355081555835,88.41355081555835,1,108.0,183.0,18.021404744174895,23.663159352274185,30.536269149851908,100.0,8,15,0,7
A2_sens_minus,65,A2,-1,4.893350062735257,58.52041108432609,0.19848733521594275,294.83196507555135,8,San Gottardo-Sud Stalvedro,183.0,5,69.69335006273526,6,9.096612296110422,78.78996235884568,88.78996235884568,2,108.0,183.0,21.436632203321818,37.08377888100428,36.32318234451753,100.0,8,18,0,10
A2_sens_minus,66,A2,-1,4.968632371392722,55.3214104987685,0.1980433101862574,279.3399607729207,8,San Gottardo-Sud Stalvedro,183.0,5,69.76863237139273,6,9.548306148055218,79.31693851944794,89.31693851944794,3,108.0,183.0,21.3886775001158,33.932732998652696,36.2419257640851,100.0,8,18,0,10
A2_sens_minus,67,A2,-1,5.043914680050189,80.30529753865117,0.15233916668124464,527.1480689314944,18,Sonnenberg-Ost,23.0,1,165.8439146800502,16,14.956085319949807,180.8,190.8,0,268.0,23.0,40.82689667057356,39.478400868077614,3.5038008336686266,100.0,18,18,1,0
A2_sens_minus,68,A2,-1,5.119196988707654,76.2222658451353,0.1800562798351768,423.3246733460728,8,San Gottardo-Sud Stalvedro,183.0,5,69.91919698870767,6,9.47302383939774,79.39222082810541,89.39222082810541,4,108.0,183.0,19.446078222199095,56.776187622936206,32.950299209837354,100.0,8,18,0,10
A2_sens_minus,69,A2,-1,5.1944792973651195,49.722823159663605,0.2083849717209248,238.6104081740302,5,Moleno-Nord,225.0,1,44.79447929736512,4,14.880803011292343,59.675282308657465,69.67528230865747,0,66.0,225.0,13.753408133581036,35.96941502608257,46.88661863720808,100.0,5,14,0,9
A2_sens_minus,70,A2,-1,5.269761606022585,19.815282266046303,0.23714010291603702,83.55938967042702,4,Bellinzona-Sud,238.0,4,37.06976160602259,3,7.9673776662484315,45.03713927227102,55.03713927227102,3,53.0,238.0,12.568425454549962,7.246856811496341,56.43934449401681,100.0,4,6,0,2
A2_sens_minus,71,A2,-1,5.34504391468005,50.04612814520776,0.2054140648510358,243.6353527276757,4,Bellinzona-Sud,238.0,4,37.14504391468005,3,14.80552070263488,51.95056461731493,61.95056461731493,0,53.0,238.0,10.886945437104897,39.15918270810286,48.888547434546524,100.0,4,14,0,10
A2_sens_minus,72,A2,-1,5.420326223337516,83.55888712797457,0.2458682257844501,339.85232073553783,16,Eggberg,39.0,1,156.6203262233375,15,14.880803011292329,171.50112923462984,181.50112923462984,0,252.0,39.0,61.95879289768143,21.600094230293145,9.588860805593555,100.0,16,18,0,2
A2_sens_minus,73,A2,-1,5.495608531994981,80.46846488632382,0.15249153813714386,527.6913451679803,17,Mühlematt-Ost,28.0,1,163.29560853199496,16,14.956085319949807,178.25169385194476,188.25169385194476,0,263.0,28.0,40.10527453006883,40.36319035625498,4.269763067840028,100.0,17,18,0,1
A2_sens_minus,74,A2,-1,5.570890840652447,63.92604746451177,0.1976773072544816,323.38586736319724,11,Gotthard-Ost,139.0,10,96.77089084065246,9,14.956085319949807,111.72697616060226,121.72697616060226,0,152.0,139.0,30.046950702681205,33.87909676183057,27.47714570837294,100.0,11,18,0,7
A2_sens_minus,75,A2,-1,5.646173149309912,62.712459181602576,0.18843511176207875,332.8066547426912,11,Gotthard-Ost,139.0,10,96.84617314930992,9,14.956085319949807,111.80225846925973,121.80225846925973,1,152.0,139.0,28.64213698783597,34.07032219376661,26.192480534928947,100.0,11,18,0,7
A2_sens_minus,76,A2,-1,5.7214554579673775,76.32256950231995,0.234943529891207,324.8549536037953,11,Gotthard-Ost,139.0,10,96.92145545796738,9,14.956085319949807,111.87754077791719,121.87754077791719,2,152.0,139.0,35.711416543463464,40.611152958856486,32.657150654877775,100.0,11,18,0,7
A2_sens_minus,77,A2,-1,5.796737766624843,64.96307285398206,0.24000304716930182,270.6760335761742,8,San Gottardo-Sud Stalvedro,183.0,5,70.59673776662486,7,14.579673776662489,85.17641154328734,95.17641154328734,0,108.0,183.0,25.920329094284597,39.04274375969746,43.920557631982234,100.0,8,18,0,10
A2_sens_minus,78,A2,-1,5.872020075282308,59.935428079460344,0.19689241924459389,304.40698686831746,3,Sasso/Robasacco-Sud,245.0,1,33.47202007528231,3,8.19322459222083,41.66524466750314,51.66524466750314,0,46.0,245.0,9.057051285251319,50.878376794209025,48.238642714925504,100.0,3,18,0,15
A2_sens_minus,79,A2,-1,5.947302383939774,42.14092720608545,0.18993565145009658,221.86949571790896,11,Gotthard-Ost,139.0,10,97.14730238393977,9,14.956085319949821,112.1033877038896,122.1033877038896,3,152.0,139.0,28.87021902041468,13.27070818567077,26.401055551563424,100.0,11,14,0,3
A2_sens_minus,80,A2,-1,6.022584692597239,41.9605410051258,0.21253747830401817,197.4265496135441,11,Gotthard-Ost,139.0,10,97.22258469259724,9,14.956085319949821,112.17867001254706,122.17867001254706,4,152.0,139.0,32.30569670221076,9.654844302915038,29.542709484258527,100.0,11,11,1,0
A2_sens_minus,81,A2,-1,6.097867001254705,48.90748303377396,0.15973287430255573,306.1829523028337,13,Kirchbühl,81.0,1,132.0978670012547,13,14.956085319949807,147.05395232120452,157.05395232120452,0,210.0,81.0,33.543903603536705,15.363579430237252,12.938362818507015,100.0,13,18,0,5
A2_sens_minus,82,A2,-1,6.173149309912171,80.53839191573057,0.15480793112934202,520.2471948833213,4,Bellinzona-Sud,238.0,4,37.97314930991217,3,14.956085319949807,52.92923462986198,62.92923462986198,1,53.0,238.0,8.204820349855128,72.33357156587545,36.844287608783404,100.0,4,18,0,14
A2_sens_minus,83,A2,-1,6.2484316185696365,61.32214710550219,0.2386951286244459,256.9057335140852,9,Wiler,156.0,1,87.24843161856964,8,14.956085319949807,102.20451693851945,112.20451693851945,0,135.0,156.0,32.2238423643002,29.098304741201993,37.23644006541356,100.0,9,16,0,7
A2_sens_minus,84,A2,-1,6.323713927227102,76.03719523083146,0.22155234752875264,343.20193885990534,15,Gunzgen-Nord,45.0,1,153.92371392722708,15,14.956085319949835,168.87979924717692,178.87979924717692,0,246.0,45.0,54.50187749207315,21.53531773875831,9.969855638793868,100.0,15,18,0,3
A2_sens_minus,85,A2,-1,6.398996235884567,50.21447184472215,0.17474728028812306,287.35481182842216,2,Agno/Muzzano-Nord,263.0,1,23.198996235884568,2,0.0,23.198996235884568,33.198996235884564,0,28.0,263.0,4.892923848067445,45.3215479966547,45.958534715776366,100.0,2,18,0,16
A2_sens_minus,86,A2,-1,6.474278544542033,52.91723463302831,0.20938231173846752,252.7302053056204,2,Agno/Muzzano-Nord,263.0,1,23.274278544542035,2,9.92471769134253,33.198996235884564,43.198996235884564,0,28.0,263.0,5.862704728677091,47.05452990435121,55.06754798721696,100.0,2,16,0,14
A2_sens_minus,87,A2,-1,6.549560853199498,65.90343643989492,0.1548560582758393,425.5786772158671,14,Knutwil-Nord,70.0,1,139.1495608531995,13,14.956085319949807,154.1056461731493,164.1056461731493,0,221.0,70.0,34.223188878960485,31.680247560934433,10.83992407930875,100.0,14,18,0,4
A2_sens_minus,88,A2,-1,6.624843161856964,65.56610224745165,0.18947127431158023,346.0477187672788,1,Riva San Vitale-Sud,278.0,1,14.424843161856964,1,0.0,14.424843161856964,24.424843161856963,0,13.0,278.0,2.463126566050543,63.10297568140111,52.673014258619304,100.0,1,18,0,17
A2_sens_minus,89,A2,-1,6.700125470514429,27.55787656649329,0.21033122704284177,131.02132742695457,1,Riva San Vitale-Sud,278.0,1,14.50012547051443,1,9.924717691342533,24.424843161856963,34.42484316185696,0,13.0,278.0,2.734305951556943,24.823570614936347,58.47208111791001,100.0,1,8,0,7
A2_sens_minus,90,A2,-1,6.7754077791718945,84.15477887335908,0.21950941983929537,383.3766174361423,12,Neuenkirch-Ost,86.0,4,129.77540777917187,12,14.880803011292357,144.65621079046423,154.65621079046423,0,205.0,86.0,44.99943106705555,39.155347806303524,18.877810106179403,100.0,12,18,0,6
